"id","area","address","building","longitude","latitude"
"393","NULL","东四四条","NULL","NULL","NULL"
"394","NULL","NULL","NULL","NULL","NULL"
"395","NULL","松兰堡","NULL","NULL","NULL"
"396","NULL","闵庄南路9号","NULL","NULL","NULL"
"397","NULL","万寿路甲15号","NULL","NULL","NULL"
"398","NULL","南小街","NULL","NULL","NULL"
"399","NULL","宝盛里小区","NULL","NULL","NULL"
"400","NULL","NULL","NULL","NULL","NULL"
"401","NULL","白鹿司","NULL","NULL","NULL"
"402","NULL","永安路","NULL","NULL","NULL"
"403","NULL","金台园","NULL","NULL","NULL"
"404","NULL","二里甲5号","NULL","NULL","NULL"
"405","NULL","双安商场","NULL","NULL","NULL"
"406","NULL","NULL","NULL","NULL","NULL"
"407","NULL","NULL","NULL","NULL","NULL"
"408","NULL","NULL","NULL","NULL","NULL"
"409","NULL","NULL","NULL","NULL","NULL"
"410","NULL","石榴园南里底商","NULL","NULL","NULL"
"411","NULL","详细地址","NULL","NULL","NULL"
"412","NULL","青龙桥东街","NULL","NULL","NULL"
"413","NULL","双泉堡","NULL","NULL","NULL"
"414","NULL","回龙尾货","NULL","NULL","NULL"
"415","NULL","中关村e世界","NULL","NULL","NULL"
"416","NULL","白纸坊","NULL","NULL","NULL"
"417","NULL","顺义城区","NULL","NULL","NULL"
"418","NULL","回龙观鑫地市场","NULL","NULL","NULL"
"419","NULL","地铁惠新西街南口站","NULL","NULL","NULL"
"420","NULL","西安门大街","NULL","NULL","NULL"
"421","NULL","方庄环岛","NULL","NULL","NULL"
"422","NULL","NULL","NULL","NULL","NULL"
"423","NULL","北航西侧","NULL","NULL","NULL"
"424","NULL","地铁口","NULL","NULL","NULL"
"425","NULL","德内大街180号","NULL","NULL","NULL"
"426","NULL","详细地址","NULL","NULL","NULL"
"427","NULL","NULL","NULL","NULL","NULL"
"428","NULL","大成里","NULL","NULL","NULL"
"429","NULL","NULL","NULL","NULL","NULL"
"430","NULL","高碑店陈家林甲2号","NULL","NULL","NULL"
"431","NULL","NULL","NULL","NULL","NULL"
"432","NULL","华威大厦4层韩国层内","NULL","NULL","NULL"
"433","NULL","燕郊迎宾北路","NULL","NULL","NULL"
"434","北京 - 怀柔 - 渤海镇","北京怀柔","度假饭店","NULL","NULL"
"435","北京 - 通州","亦庄第二生活区金地六街213号商铺","金地六街","NULL","NULL"
"436","北京 - 朝阳 - 望京","望京西路","南湖中园一区","NULL","NULL"
"437","北京 - 朝阳 - 朝青板块","青年路    查看地图","国美第一城餐饮街","NULL","NULL"
"438","北京 - 丰台 - 新发地","新发地批发市场附近","新发地","NULL","NULL"
"439","北京 - 海淀 - 中关村","四季青路    查看地图","郦城 工作区","NULL","NULL"
"440","北京 - 燕郊","燕郊商业步行街    查看地图","燕郊商业步行街","NULL","NULL"
"441","北京 - 朝阳 - 望京","湖光北街9号    查看地图","旺角购物广场","NULL","NULL"
"442","北京 - 石景山 - 广宁","侯庄子    查看地图","喜玛峪","NULL","NULL"
"443","北京 - 海淀 - 万柳","车道沟桥南","美容院","NULL","NULL"
"444","北京 - 丰台 - 大红门","久敬佳园底商","久敬佳园底商","NULL","NULL"
"445","北京 - 海淀 - 五道口","金码大厦    查看地图","新五道口金码大厦","NULL","NULL"
"446","北京 - 通州 - 梨园城铁","淘宝城","淘宝城","NULL","NULL"
"447","北京 - 西城 - 什刹海","地安门天意商场    查看地图","天意商场","NULL","NULL"
"448","北京 - 海淀 - 西苑","一亩园","海淀区西苑","NULL","NULL"
"449","北京 - 通州 - 果园","地铁口    查看地图","555","NULL","NULL"
"450","北京 - 海淀 - 马连洼","北路328总站","写真喷绘 户外广告 设计印刷","NULL","NULL"
"451","北京 - 通州 - 果园","地铁口    查看地图","555","NULL","NULL"
"452","北京 - 海淀 - 苏州街","海淀桥南200米    查看地图","苏州街","NULL","NULL"
"453","北京 - 海淀 - 知春路","[海淀  知春路] 知春路111号    查看地图","理想大厦","NULL","NULL"
"454","北京 - 丰台 - 方庄","[丰台  方庄] 方庄6号    查看地图","方庄6号","NULL","NULL"
"455","北京 - 朝阳","地铁口    查看地图","果园地铁口小火锅店转让","NULL","NULL"
"456","北京 - 朝阳 - CBD","欢乐谷斜对面","海鱼国际中心综合体","NULL","NULL"
"457","北京 - 昌平 - 立水桥","地铁附近    查看地图","立水桥、天通苑","NULL","NULL"
"458","北京 - 崇文 - 崇文门","北京站","北京站","NULL","NULL"
"459","北京 - 朝阳 - 望京","望京国际商业中心    查看地图","NULL","NULL","NULL"
"460","北京 - 大兴 - 其他","固安","106国道旁边","NULL","NULL"
"461","北京 - 朝阳 - 燕莎","北京市朝阳区麦子店枣营北里15号楼605室    查看地图","麦子店宾都苑","NULL","NULL"
"462","北京 - 朝阳 - 北苑","K酷时尚广场","K酷时尚广场","NULL","NULL"
"463","北京 - 朝阳 - 双井","首城国际小区    查看地图","首城国际小区","NULL","NULL"
"464","北京 - 海淀 - 西北旺","海淀区太舟坞市场","太舟坞市场","NULL","NULL"
"465","北京 - 朝阳","南桥吕营嘉园A区对面","吕营嘉园A区","NULL","NULL"
"466","北京 - 朝阳 - 双井","[朝阳  双井] 朝阳区东三环内双井桥的西北侧    查看地图","富力城富力双子座","NULL","NULL"
"467","北京 - 海淀","交大南门","交大","NULL","NULL"
"468","北京 - 大兴","大兴婴儿抚触游泳馆低价转让","大兴婴儿抚触游泳馆低价转让","NULL","NULL"
"469","北京 - 海淀","北路","低价转让淘宝皇冠，钻石店铺","NULL","NULL"
"470","北京 - 朝阳 - 工体","北京市朝阳区工体西路    查看地图","工人体育馆","NULL","NULL"
"471","北京 - 朝阳 - 朝青板块","朝阳路兴隆街51号    查看地图","兴隆街","NULL","NULL"
"472","北京 - 朝阳 - 安贞","安贞桥西","不详","NULL","NULL"
"473","北京 - 朝阳 - CBD","昆泰国际旁","上岛咖啡厅","NULL","NULL"
"474","北京 - 海淀 - 二里庄","双泉堡","不详","NULL","NULL"
"475","北京 - 朝阳 - CBD","国贸东","乐栋百乐街","NULL","NULL"
"476","北京 - 通州 - 九棵树","世纪星城南门底商","北京市通州区世纪星城南门","NULL","NULL"
"477","北京 - 昌平 - 回龙观","昌平回龙观北方批发交易市场南门","回龙观北方交易批发市场","NULL","NULL"
"478","北京 - 朝阳 - 北苑","北苑东路山水蓝维底商b-1层16星光台球俱乐部    查看地图","来春园小区","NULL","NULL"
"479","北京 - 西城 - 官园","车公庄大街甲4号物华大厦首层    查看地图","物华大厦","NULL","NULL"
"480","北京 - 崇文 - 崇文门","北京市崇文区兴隆都市馨园    查看地图","北京市崇文区兴隆都市馨园","NULL","NULL"
"481","北京 - 房山 - 良乡","罗府家园","罗府家园","NULL","NULL"
"482","北京 - 朝阳 - 管庄","双桥东路","营业中的餐厅","NULL","NULL"
"483","北京 - 朝阳 - 朝阳公园","八里庄小区","八里庄小区","NULL","NULL"
"484","北京 - 通州 - 马驹桥","香雪兰溪家园23号配套商业楼103商铺","香雪兰溪","NULL","NULL"
"485","北京 - 昌平 - 小汤山","小汤山","泽福商厦","NULL","NULL"
"486","北京 - 东城 - 建国门","[东城  建国门] 建国门北大街5号    查看地图","金成・建国5号","NULL","NULL"
"487","北京 - 朝阳 - 东大桥","甲八号","世贸天阶附近","NULL","NULL"
"488","北京 - 朝阳 - 管庄","京通苑东门临街餐饮一条街","京通苑","NULL","NULL"
"489","北京 - 大兴 - 其他","青云店南大红门工业区内","NULL","NULL","NULL"
"490","北京 - 海淀 - 二里庄","双泉堡    查看地图","科纳公寓","NULL","NULL"
"491","北京 - 朝阳","[朝阳  国贸] 东三环中路39号    查看地图","建外SOHO","NULL","NULL"
"492","北京 - 昌平","小汤山","泽福商厦","NULL","NULL"
"493","北京 - 海淀 - 学院路","[海淀  学院路] 西土城路与学院南路交叉路口    查看地图","学院派","NULL","NULL"
"494","NULL","华堂商场底商","NULL","NULL","NULL"
"495","NULL","详细地址","NULL","NULL","NULL"
"496","NULL","博龙家园","NULL","NULL","NULL"
"497","NULL","安慧桥东西北角必胜客旁","NULL","NULL","NULL"
"498","NULL","详细地址","NULL","NULL","NULL"
"499","NULL","NULL","NULL","NULL","NULL"
"500","北京 - 石景山 - 八角","八角东街建西苑小区北里    查看地图","建西苑北里","NULL","NULL"
"501","北京 - 密云","康居","康居","NULL","NULL"
"502","北京 - 丰台 - 成寿寺","方庄桥东站鑫源国际1号楼111室    查看地图","鑫源国际","NULL","NULL"
"503","北京 - 大兴 - 旧宫","庑殿路南","旧宫佳和园底商","NULL","NULL"
"504","北京 - 通州","梨园今日时代","今日时代","NULL","NULL"
"505","北京 - 朝阳","高家园106楼    查看地图","高家园106楼","NULL","NULL"
"506","NULL","东区60号","NULL","NULL","NULL"
"507","NULL","云龙家园","NULL","NULL","NULL"
"508","NULL","NULL","NULL","NULL","NULL"
"509","NULL","NULL","NULL","NULL","NULL"
"510","NULL","金汉绿港生活广场","NULL","NULL","NULL"
"511","NULL","NULL","NULL","NULL","NULL"
"512","NULL","临街底商","NULL","NULL","NULL"
"513","北京 - 石景山 - 古城","石景山区    查看地图","自建","NULL","NULL"
"514","北京 - 西城 - 西单","77街购物中心","西单77街购物中心","NULL","NULL"
"515","北京 - 大兴 - 旧宫","秀水花园（亦庄北岸对面）","秀水花园","NULL","NULL"
"516","北京 - 丰台 - 青塔","丰台区青塔西里5号院1号楼底商（推拿)","丰台青塔西里5号院1号楼底商","NULL","NULL"
"517","北京 - 昌平 - 其他","永旺超市附近    查看地图","楼房","NULL","NULL"
"518","北京 - 通州 - 北苑","通惠南路13号    查看地图","通惠南路13号","NULL","NULL"
"519","NULL","报房胡同","NULL","NULL","NULL"
"520","NULL","NULL","NULL","NULL","NULL"
"521","NULL","NULL","NULL","NULL","NULL"
"522","NULL","NULL","NULL","NULL","NULL"
"523","NULL","南皋","NULL","NULL","NULL"
"524","北京 - 朝阳 - 北苑","旭辉奥都","立水桥旭辉奥都","NULL","NULL"
"525","北京 - 朝阳 - 四惠","朝阳区慈云寺桥远洋国际","NULL","NULL","NULL"
"526","北京 - 海淀 - 人民大学","双榆树东里","社区底商","NULL","NULL"
"527","北京 - 丰台 - 右安门","右安门外3号","右安门","NULL","NULL"
"528","NULL","NULL","NULL","NULL","NULL"
"529","NULL","NULL","NULL","NULL","NULL"
"530","NULL","NULL","NULL","NULL","NULL"
"531","NULL","NULL","NULL","NULL","NULL"
"532","NULL","NULL","NULL","NULL","NULL"
"533","NULL","详细地址","NULL","NULL","NULL"
"534","NULL","NULL","NULL","NULL","NULL"
"535","NULL","老君堂","NULL","NULL","NULL"
"536","NULL","天和白马商城","NULL","NULL","NULL"
"537","NULL","大成路西口","NULL","NULL","NULL"
"538","北京 - 海淀 - 北大清华","清华西门","清华北大、中关村、五道口附近","NULL","NULL"
"539","北京 - 朝阳 - 来广营","奶西村街","NULL","NULL","NULL"
"540","北京 - 朝阳 - CBD","十里堡北里","十里堡北里","NULL","NULL"
"541","北京 - 大兴","天上天菜市场","天上天菜市场","NULL","NULL"
"542","北京 - 通州 - 北苑","新华联锦园    查看地图","新华联锦园底商","NULL","NULL"
"543","北京 - 东城","北二环二环内","小卖部转让","NULL","NULL"
"544","北京 - 石景山 - 苹果园","石景山苹果园    查看地图","喜隆多生活城","NULL","NULL"
"545","北京 - 东城","天雅珠宝城","东城区天雅珠宝城","NULL","NULL"
"546","北京 - 朝阳 - 望京","悠乐汇","悠乐汇","NULL","NULL"
"547","北京 - 海淀 - 中关村","科贸大厦    查看地图","中关村科贸大厦","NULL","NULL"
"548","NULL","NULL","NULL","NULL","NULL"
"549","NULL","NULL","NULL","NULL","NULL"
"550","NULL","NULL","NULL","NULL","NULL"
"551","NULL","港务大道","NULL","NULL","NULL"
"552","北京 - 朝阳 - 燕莎","三环北路","大厦","NULL","NULL"
"553","北京 - 海淀 - 魏公村","民族大学西路","NULL","NULL","NULL"
"554","北京 - 朝阳","区域不限","不限","NULL","NULL"
"555","北京 - 西城 - 西单","77街","77街","NULL","NULL"
"556","北京 - 海淀 - 永定路","青塔小区","博龙家园","NULL","NULL"
"557","北京 - 丰台 - 青塔","大成路超市旁","玉泉路南、大成路","NULL","NULL"
"558","NULL","详细地址","NULL","NULL","NULL"
"559","NULL","NULL","NULL","NULL","NULL"
"560","NULL","南桥吕营嘉园A区","NULL","NULL","NULL"
"561","北京 - 石景山 - 玉泉路","地铁南","玉都雅风工美市场","NULL","NULL"
"562","北京 - 顺义 - 马坡","学校","学校","NULL","NULL"
"563","NULL","NULL","NULL","NULL","NULL"
"564","NULL","详细地址","NULL","NULL","NULL"
"565","NULL","NULL","NULL","NULL","NULL"
"566","NULL","NULL","NULL","NULL","NULL"
"567","NULL","NULL","NULL","NULL","NULL"
"568","NULL","今日时代","NULL","NULL","NULL"
"569","NULL","NULL","NULL","NULL","NULL"
"570","NULL","国贸附近","NULL","NULL","NULL"
"571","NULL","中苑","NULL","NULL","NULL"
"572","NULL","物资学院","NULL","NULL","NULL"
"573","NULL","NULL","NULL","NULL","NULL"
"574","NULL","NULL","NULL","NULL","NULL"
"575","北京 - 大兴 - 旧宫","南小街加油站旁","南小街1队加油站旁","NULL","NULL"
"576","北京 - 丰台 - 玉泉营","玉泉营桥东中顶村    查看地图","玉泉营","NULL","NULL"
"577","北京 - 朝阳 - 八里庄","八里庄北里124号楼","八里庄北里","NULL","NULL"
"578","北京 - 朝阳 - 大山子","798华润超市    查看地图","酒仙桥798","NULL","NULL"
"579","北京 - 朝阳 - 来广营","来广营奶西村","NULL","NULL","NULL"
"580","北京 - 石景山 - 苹果园","喜隆多","喜隆多奥特莱斯","NULL","NULL"
"581","北京 - 丰台","靓厂路千禧永辉超市","靓厂路","NULL","NULL"
"582","北京 - 昌平 - 霍营","NULL","NULL","NULL","NULL"
"583","北京 - 石景山","石景山体育馆旁景阳东街    查看地图","通源电子商城","NULL","NULL"
"584","北京 - 通州 - 果园","通州果园","NULL","NULL","NULL"
"585","北京 - 海淀 - 西北旺","西北旺往西300米","西北旺","NULL","NULL"
"586","NULL","NULL","NULL","NULL","NULL"
"587","NULL","NULL","NULL","NULL","NULL"
"588","北京 - 海淀","半壁店","海淀区田村半壁店","NULL","NULL"
"589","NULL","NULL","NULL","NULL","NULL"
"590","NULL","建外SOHO","NULL","NULL","NULL"
"591","北京 - 大兴 - 黄村","大兴黄村","大兴西庄","NULL","NULL"
"592","北京 - 丰台 - 云岗","朱家坟","朱家坟3里9号","NULL","NULL"
"593","北京 - 昌平 - 昌平县城","永安路","永安综合楼","NULL","NULL"
"594","北京 - 丰台 - 赵公口","赵公口桥石榴园南里35号    查看地图","光彩路石榴园小区","NULL","NULL"
"595","NULL","广安中海电子市场246","NULL","NULL","NULL"
"596","NULL","南池子","NULL","NULL","NULL"
"597","北京 - 大兴 - 黄村","紧邻二中","黄村","NULL","NULL"
"598","北京 - 海淀 - 西直门","西直门海洋馆动物园小区","西直门海洋馆动物园小区","NULL","NULL"
"599","NULL","NULL","NULL","NULL","NULL"
"600","NULL","天兰尾货","NULL","NULL","NULL"
"601","NULL","NULL","NULL","NULL","NULL"
"602","NULL","NULL","NULL","NULL","NULL"
"603","NULL","NULL","NULL","NULL","NULL"
"604","NULL","NULL","NULL","NULL","NULL"
"605","NULL","NULL","NULL","NULL","NULL"
"606","NULL","NULL","NULL","NULL","NULL"
"607","NULL","NULL","NULL","NULL","NULL"
"608","NULL","小红门东门路","NULL","NULL","NULL"
"609","NULL","NULL","NULL","NULL","NULL"
"610","NULL","NULL","NULL","NULL","NULL"
"611","NULL","NULL","NULL","NULL","NULL"
"612","NULL","NULL","NULL","NULL","NULL"
"613","NULL","NULL","NULL","NULL","NULL"
"614","NULL","立水桥地铁站A口对面","NULL","NULL","NULL"
"615","NULL","NULL","NULL","NULL","NULL"
"616","NULL","时尚街区南侧","NULL","NULL","NULL"
"617","NULL","NULL","NULL","NULL","NULL"
"618","NULL","NULL","NULL","NULL","NULL"
"619","NULL","NULL","NULL","NULL","NULL"
"620","NULL","NULL","NULL","NULL","NULL"
"621","NULL","NULL","NULL","NULL","NULL"
"622","NULL","NULL","NULL","NULL","NULL"
"623","NULL","NULL","NULL","NULL","NULL"
"624","NULL","NULL","NULL","NULL","NULL"
"625","NULL","详细地址","NULL","NULL","NULL"
"626","NULL","NULL","NULL","NULL","NULL"
"627","NULL","NULL","NULL","NULL","NULL"
"628","NULL","NULL","NULL","NULL","NULL"
"629","NULL","涿州市天保郦景小区","NULL","NULL","NULL"
"630","NULL","NULL","NULL","NULL","NULL"
"631","NULL","详细地址","NULL","NULL","NULL"
"632","NULL","NULL","NULL","NULL","NULL"
"633","NULL","NULL","NULL","NULL","NULL"
"634","NULL","详细地址","NULL","NULL","NULL"
"635","NULL","立水桥万意百货一层数码城","NULL","NULL","NULL"
"636","NULL","NULL","NULL","NULL","NULL"
"637","NULL","祥和市场","NULL","NULL","NULL"
"638","NULL","珠江帝景","NULL","NULL","NULL"
"639","NULL","劲松大厦向西两个公交站口","NULL","NULL","NULL"
"640","NULL","NULL","NULL","NULL","NULL"
"641","NULL","看丹桥","NULL","NULL","NULL"
"642","NULL","珠江帝景","NULL","NULL","NULL"
"643","NULL","NULL","NULL","NULL","NULL"
"644","NULL","详细地址","NULL","NULL","NULL"
"645","NULL","金四季购物中心","NULL","NULL","NULL"
"646","NULL","嘉园路","NULL","NULL","NULL"
"647","NULL","宋家庄地铁1000米","NULL","NULL","NULL"
"648","NULL","万意百货","NULL","NULL","NULL"
